orig.ident	CompositionCluster_CC	cell_type	median_ct_prop
S22_9021_A5	CC1	C1Q_TAMs	0.0616709050864964
S22_9021_A5	CC1	CD4_conv	0.0677647447284228
S22_9021_A5	CC1	CD8_NK	0.00759233621863306
S22_9021_A5	CC1	Dendritic_cells	0.0229439448466281
S22_9021_A5	CC1	Endothelial	0.0674269445613924
S22_9021_A5	CC1	FCN1_TAMs	0.00936822832136161
S22_9021_A5	CC1	Normal_epithelium	7.22788023087725e-05
S22_9021_A5	CC1	PVL	0.0401520255610235
S22_9021_A5	CC1	SPP1_TAMs	7.25517146634899e-05
S22_9021_A5	CC1	Tregs	0.0215827823081616
S22_9021_A5	CC1	Tumor_epithelium	6.7589776252948e-05
S22_9021_A5	CC1	iCAF	0.0781971264057801
S22_9021_A5	CC1	mast_cells	0.00403046482977579
S22_9021_A5	CC1	myCAF	0.0931675373041071
S22_9021_A5	CC2	Bcell	0.0463488191125109
S22_9021_A5	CC2	C1Q_TAMs	0.0520225154609077
S22_9021_A5	CC2	CD4_conv	0.0192457819236385
S22_9021_A5	CC2	CD8_NK	0.0268112716839276
S22_9021_A5	CC2	Dendritic_cells	0.0287317509631698
S22_9021_A5	CC2	Endothelial	0.0818381192473856
S22_9021_A5	CC2	FCN1_TAMs	0.0448638738104215
S22_9021_A5	CC2	Normal_epithelium	0.00703522011330076
S22_9021_A5	CC2	PVL	0.0575072113579445
S22_9021_A5	CC2	SPP1_TAMs	0.00594657102432088
S22_9021_A5	CC2	Tregs	0.0462305424024915
S22_9021_A5	CC2	Tumor_epithelium	0.211844309045738
S22_9021_A5	CC2	iCAF	0.0192750453081081
S22_9021_A5	CC2	mast_cells	0.0110507932820904
S22_9021_A5	CC2	myCAF	0.202929582282603
S22_9021_A5	CC3	Bcell	0.0128776769032157
S22_9021_A5	CC3	C1Q_TAMs	0.000270701885769615
S22_9021_A5	CC3	CD4_conv	0.00540647856382406
S22_9021_A5	CC3	CD8_NK	0.0430083647208013
S22_9021_A5	CC3	Dendritic_cells	0.0239043698900898
S22_9021_A5	CC3	Endothelial	0.0458229646029349
S22_9021_A5	CC3	FCN1_TAMs	0.297709041158326
S22_9021_A5	CC3	Normal_epithelium	0.00124232804532763
S22_9021_A5	CC3	PVL	0.0228911837927559
S22_9021_A5	CC3	SPP1_TAMs	0.0564040251220962
S22_9021_A5	CC3	Tregs	0.0412532735295699
S22_9021_A5	CC3	Tumor_epithelium	0.0861300722216942
S22_9021_A5	CC3	iCAF	0.0172078593227921
S22_9021_A5	CC3	mast_cells	0.00554713083532911
S22_9021_A5	CC3	myCAF	0.0938187415902994
S22_9021_A5	CC4	Bcell	0.000722379828975241
S22_9021_A5	CC4	C1Q_TAMs	0.0237704411454256
S22_9021_A5	CC4	CD4_conv	0.0133698917346318
S22_9021_A5	CC4	CD8_NK	0.0159098633299116
S22_9021_A5	CC4	Dendritic_cells	0.0203671135956395
S22_9021_A5	CC4	Endothelial	0.0515932862033586
S22_9021_A5	CC4	FCN1_TAMs	0.012863190956405
S22_9021_A5	CC4	Normal_epithelium	0.0065033837662116
S22_9021_A5	CC4	PVL	0.0292932360035205
S22_9021_A5	CC4	SPP1_TAMs	0.00421565019112618
S22_9021_A5	CC4	Tregs	0.0274301591330783
S22_9021_A5	CC4	Tumor_epithelium	0.659531941883685
S22_9021_A5	CC4	iCAF	0.00796555801551811
S22_9021_A5	CC4	mast_cells	0.0096461411320306
S22_9021_A5	CC4	myCAF	0.0639695137460423
S22_9021_A5	CC5	Bcell	0.0122803782047159
S22_9021_A5	CC5	C1Q_TAMs	0.0359163659122773
S22_9021_A5	CC5	CD4_conv	0.0120662958317465
S22_9021_A5	CC5	CD8_NK	0.0260482490562678
S22_9021_A5	CC5	Dendritic_cells	0.0289943371890321
S22_9021_A5	CC5	Endothelial	0.0711773975986855
S22_9021_A5	CC5	FCN1_TAMs	0.0332419834380523
S22_9021_A5	CC5	Normal_epithelium	0.00535511973405404
S22_9021_A5	CC5	PVL	0.0409383332969057
S22_9021_A5	CC5	SPP1_TAMs	0.0118665321501268
S22_9021_A5	CC5	Tregs	0.0431534024921943
S22_9021_A5	CC5	Tumor_epithelium	0.418041214141854
S22_9021_A5	CC5	iCAF	0.0130557435682777
S22_9021_A5	CC5	mast_cells	0.0134978550758221
S22_9021_A5	CC5	myCAF	0.136869658427107
S22_9021_A5	CC6	Bcell	0.15882897483036
S22_9021_A5	CC6	C1Q_TAMs	0.0746752118789457
S22_9021_A5	CC6	CD4_conv	0.0169689613197271
S22_9021_A5	CC6	CD8_NK	0.0163688832115197
S22_9021_A5	CC6	Dendritic_cells	4.91021475226277e-05
S22_9021_A5	CC6	Endothelial	0.0425181009471605
S22_9021_A5	CC6	FCN1_TAMs	0.00796471172011501
S22_9021_A5	CC6	Normal_epithelium	3.50937375592633e-05
S22_9021_A5	CC6	PVL	0.0378133445025084
S22_9021_A5	CC6	SPP1_TAMs	3.45883127468333e-05
S22_9021_A5	CC6	Tregs	0.00752207579574084
S22_9021_A5	CC6	Tumor_epithelium	3.44495930017717e-05
S22_9021_A5	CC6	iCAF	0.266349798886219
S22_9021_A5	CC6	mast_cells	0.00959285538713035
S22_9021_A5	CC6	myCAF	0.33780946001994
S22_9021_A5	CC7	Bcell	0.100364319763095
S22_9021_A5	CC7	C1Q_TAMs	0.0465340020503278
S22_9021_A5	CC7	CD4_conv	0.00431924529938833
S22_9021_A5	CC7	CD8_NK	0.0114098658641227
S22_9021_A5	CC7	Dendritic_cells	0.00152948931826612
S22_9021_A5	CC7	Endothelial	0.0547563030679024
S22_9021_A5	CC7	FCN1_TAMs	0.00562990491625535
S22_9021_A5	CC7	Normal_epithelium	5.29851959251266e-05
S22_9021_A5	CC7	PVL	0.431049317526931
S22_9021_A5	CC7	SPP1_TAMs	5.12315796765724e-05
S22_9021_A5	CC7	Tregs	0.0090876276171127
S22_9021_A5	CC7	Tumor_epithelium	5.18399883667156e-05
S22_9021_A5	CC7	iCAF	0.0443844513183936
S22_9021_A5	CC7	mast_cells	0.00300452718667135
S22_9021_A5	CC7	myCAF	0.162373692938647
S22_9021_A5	CC8	Bcell	0.0874715747486597
S22_9021_A5	CC8	C1Q_TAMs	0.0541273862742001
S22_9021_A5	CC8	CD4_conv	0.0202376874178739
S22_9021_A5	CC8	CD8_NK	0.0259675279257437
S22_9021_A5	CC8	Dendritic_cells	0.0224909313059456
S22_9021_A5	CC8	Endothelial	0.10333676955147
S22_9021_A5	CC8	FCN1_TAMs	0.0364308158224605
S22_9021_A5	CC8	Normal_epithelium	0.000587397033692618
S22_9021_A5	CC8	PVL	0.14653108777688
S22_9021_A5	CC8	SPP1_TAMs	0.000196661943206104
S22_9021_A5	CC8	Tregs	0.0349475812593908
S22_9021_A5	CC8	Tumor_epithelium	0.033195354680458
S22_9021_A5	CC8	iCAF	0.0409400870704926
S22_9021_A5	CC8	mast_cells	0.00557198155707555
S22_9021_A5	CC8	myCAF	0.216555367920365
S22_9021_A5	CC9	Bcell	8.61377447961105e-05
S22_9021_A5	CC9	C1Q_TAMs	0.0128099940293253
S22_9021_A5	CC9	CD4_conv	0.00658474856906537
S22_9021_A5	CC9	CD8_NK	0.00912413731776718
S22_9021_A5	CC9	Dendritic_cells	0.0100847066668599
S22_9021_A5	CC9	Endothelial	0.0268126874387248
S22_9021_A5	CC9	FCN1_TAMs	0.00289251200309187
S22_9021_A5	CC9	Normal_epithelium	0.000123431502625401
S22_9021_A5	CC9	PVL	0.0146515125479331
S22_9021_A5	CC9	SPP1_TAMs	0.00459119726614773
S22_9021_A5	CC9	Tregs	0.0164882723801252
S22_9021_A5	CC9	Tumor_epithelium	0.823096153973289
S22_9021_A5	CC9	iCAF	0.00335439439619546
S22_9021_A5	CC9	mast_cells	0.00518422645751791
S22_9021_A5	CC9	myCAF	0.0284749549264006
