Genes	Subtype
Dusp1	Myeloid cells 1:Raghu_Kalluri
Cst3	Myeloid cells 1:Raghu_Kalluri
Ifitm3	Myeloid cells 1:Raghu_Kalluri
Mt1	Myeloid cells 1:Raghu_Kalluri
Tgfbi	Myeloid cells 1:Raghu_Kalluri
Ifitm2	Myeloid cells 1:Raghu_Kalluri
Il1b	Myeloid cells 1:Raghu_Kalluri
Fn1	Myeloid cells 1:Raghu_Kalluri
Mafb	Myeloid cells 1:Raghu_Kalluri
Ms4a6c	Myeloid cells 1:Raghu_Kalluri
F13a1	Myeloid cells 1:Raghu_Kalluri
Ltc4s	Myeloid cells 1:Raghu_Kalluri
Dab2	Myeloid cells 1:Raghu_Kalluri
Itm2b	Myeloid cells 1:Raghu_Kalluri
Gpx1	Myeloid cells 1:Raghu_Kalluri
Lamp1	Myeloid cells 1:Raghu_Kalluri
Clec4n	Myeloid cells 1:Raghu_Kalluri
Aif1	Myeloid cells 1:Raghu_Kalluri
Fcgrt	Myeloid cells 1:Raghu_Kalluri
Tmem176b	Myeloid cells 1:Raghu_Kalluri
Ccl12	Myeloid cells 1:Raghu_Kalluri
Ccl2	Myeloid cells 1:Raghu_Kalluri
Cfp	Myeloid cells 1:Raghu_Kalluri
Alox5ap	Myeloid cells 1:Raghu_Kalluri
Ctsz	Myeloid cells 1:Raghu_Kalluri
Fcna	Myeloid cells 1:Raghu_Kalluri
Trem2	Myeloid cells 1:Raghu_Kalluri
C4b	Myeloid cells 1:Raghu_Kalluri
Ninj1	Myeloid cells 1:Raghu_Kalluri
Bcl2a1b	Myeloid cells 1:Raghu_Kalluri
Hexa	Myeloid cells 1:Raghu_Kalluri
Lst1	Myeloid cells 1:Raghu_Kalluri
Zfp36	Myeloid cells 1:Raghu_Kalluri
Tmem176a	Myeloid cells 1:Raghu_Kalluri
Ecm1	Myeloid cells 1:Raghu_Kalluri
Folr2	Myeloid cells 1:Raghu_Kalluri
Cyba	Myeloid cells 1:Raghu_Kalluri
Pltp	Myeloid cells 1:Raghu_Kalluri
Ctsh	Myeloid cells 1:Raghu_Kalluri
Marcks	Myeloid cells 1:Raghu_Kalluri
Ms4a6d	Myeloid cells 1:Raghu_Kalluri
Ccl4	Myeloid cells 1:Raghu_Kalluri
Ccr2	Myeloid cells 1:Raghu_Kalluri
Gda	Myeloid cells 1:Raghu_Kalluri
C5ar1	Myeloid cells 1:Raghu_Kalluri
Mpeg1	Myeloid cells 1:Raghu_Kalluri
Cdkn1a	Myeloid cells 1:Raghu_Kalluri
Ms4a7	Myeloid cells 1:Raghu_Kalluri
Cd68	Myeloid cells 1:Raghu_Kalluri
Ctsa	Myeloid cells 1:Raghu_Kalluri
Prdx5	Myeloid cells 1:Raghu_Kalluri
Sdcbp	Myeloid cells 1:Raghu_Kalluri
Mcl1	Myeloid cells 1:Raghu_Kalluri
Ccl24	Myeloid cells 1:Raghu_Kalluri
Cd300c2	Myeloid cells 1:Raghu_Kalluri
Clta	Myeloid cells 1:Raghu_Kalluri
Ly86	Myeloid cells 1:Raghu_Kalluri
Cxcl16	Myeloid cells 1:Raghu_Kalluri
Atox1	Myeloid cells 1:Raghu_Kalluri
H2-dmb1	Myeloid cells 1:Raghu_Kalluri
Hmox1	Myeloid cells 1:Raghu_Kalluri
Lgals3	Myeloid cells 1:Raghu_Kalluri
Maf	Myeloid cells 1:Raghu_Kalluri
Npc2	Myeloid cells 1:Raghu_Kalluri
Fosb	Myeloid cells 1:Raghu_Kalluri
Osm	Myeloid cells 1:Raghu_Kalluri
Timp2	Myeloid cells 1:Raghu_Kalluri
Cstb	Myeloid cells 1:Raghu_Kalluri
Sat1	Myeloid cells 1:Raghu_Kalluri
Serinc3	Myeloid cells 1:Raghu_Kalluri
Gm2a	Myeloid cells 1:Raghu_Kalluri
Mgl2	Myeloid cells 1:Raghu_Kalluri
Cfh	Myeloid cells 1:Raghu_Kalluri
Stab1	Myeloid cells 1:Raghu_Kalluri
Clec4a2	Myeloid cells 1:Raghu_Kalluri
Msrb1	Myeloid cells 1:Raghu_Kalluri
Zeb2	Myeloid cells 1:Raghu_Kalluri
Rgs10	Myeloid cells 1:Raghu_Kalluri
Lrg1	Myeloid cells 1:Raghu_Kalluri
Spi1	Myeloid cells 1:Raghu_Kalluri
Klf4	Myeloid cells 1:Raghu_Kalluri
Unc93b1	Myeloid cells 1:Raghu_Kalluri
Cbr2	Myeloid cells 1:Raghu_Kalluri
Pld4	Myeloid cells 1:Raghu_Kalluri
H2-dma	Myeloid cells 1:Raghu_Kalluri
Plin2	Myeloid cells 1:Raghu_Kalluri
Clec10a	Myeloid cells 1:Raghu_Kalluri
Cybb	Myeloid cells 1:Raghu_Kalluri
Laptm5	Myeloid cells 1:Raghu_Kalluri
Cltc	Myeloid cells 1:Raghu_Kalluri
Cd63	Myeloid cells 1:Raghu_Kalluri
C3ar1	Myeloid cells 1:Raghu_Kalluri
Ccl3	Myeloid cells 1:Raghu_Kalluri
Lamp2	Myeloid cells 1:Raghu_Kalluri
Sirpa	Myeloid cells 1:Raghu_Kalluri
Ctsl	Myeloid cells 1:Raghu_Kalluri
Ucp2	Myeloid cells 1:Raghu_Kalluri
Atp6v0b	Myeloid cells 1:Raghu_Kalluri
Adgre1	Myeloid cells 1:Raghu_Kalluri
Tmem256	Myeloid cells 1:Raghu_Kalluri
App	Myeloid cells 1:Raghu_Kalluri
Kctd12	Myeloid cells 1:Raghu_Kalluri
Ccr5	Myeloid cells 1:Raghu_Kalluri
Plek	Myeloid cells 1:Raghu_Kalluri
Rnf130	Myeloid cells 1:Raghu_Kalluri
Ccrl2	Myeloid cells 1:Raghu_Kalluri
Vsir	Myeloid cells 1:Raghu_Kalluri
Cx3cr1	Myeloid cells 1:Raghu_Kalluri
Sem1	Myeloid cells 1:Raghu_Kalluri
Pirb	Myeloid cells 1:Raghu_Kalluri
Picalm	Myeloid cells 1:Raghu_Kalluri
Man2b1	Myeloid cells 1:Raghu_Kalluri
Gatm	Myeloid cells 1:Raghu_Kalluri
Socs3	Myeloid cells 1:Raghu_Kalluri
Ap2a2	Myeloid cells 1:Raghu_Kalluri
Ccr1	Myeloid cells 1:Raghu_Kalluri
Efhd2	Myeloid cells 1:Raghu_Kalluri
Rrbp1	Myeloid cells 1:Raghu_Kalluri
Atf3	Myeloid cells 1:Raghu_Kalluri
Clec4a1	Myeloid cells 1:Raghu_Kalluri
Klf6	Myeloid cells 1:Raghu_Kalluri
Gabarap	Myeloid cells 1:Raghu_Kalluri
Fosl2	Myeloid cells 1:Raghu_Kalluri
Glul	Myeloid cells 1:Raghu_Kalluri
Sdc3	Myeloid cells 1:Raghu_Kalluri
Pid1	Myeloid cells 1:Raghu_Kalluri
Tcn2	Myeloid cells 1:Raghu_Kalluri
Vamp8	Myeloid cells 1:Raghu_Kalluri
Lrrc25	Myeloid cells 1:Raghu_Kalluri
Metrnl	Myeloid cells 1:Raghu_Kalluri
Ptafr	Myeloid cells 1:Raghu_Kalluri
Clec4a3	Myeloid cells 1:Raghu_Kalluri
Fcrls	Myeloid cells 1:Raghu_Kalluri
Bc005537	Myeloid cells 1:Raghu_Kalluri
Erp29	Myeloid cells 1:Raghu_Kalluri
Hexb	Myeloid cells 1:Raghu_Kalluri
Irf2bp2	Myeloid cells 1:Raghu_Kalluri
Axl	Myeloid cells 1:Raghu_Kalluri
Cd302	Myeloid cells 1:Raghu_Kalluri
P2ry6	Myeloid cells 1:Raghu_Kalluri
Pla2g7	Myeloid cells 1:Raghu_Kalluri
Csf2rb	Myeloid cells 1:Raghu_Kalluri
Itgam	Myeloid cells 1:Raghu_Kalluri
Ehd4	Myeloid cells 1:Raghu_Kalluri
Rnf149	Myeloid cells 1:Raghu_Kalluri
Asah1	Myeloid cells 1:Raghu_Kalluri
Fcgr4	Myeloid cells 1:Raghu_Kalluri
Anxa3	Myeloid cells 1:Raghu_Kalluri
F10	Myeloid cells 1:Raghu_Kalluri
Emilin2	Myeloid cells 1:Raghu_Kalluri
Ftl1-ps1	Myeloid cells 1:Raghu_Kalluri
Msr1	Myeloid cells 1:Raghu_Kalluri
Hebp1	Myeloid cells 1:Raghu_Kalluri
Camk1	Myeloid cells 1:Raghu_Kalluri
Aplp2	Myeloid cells 1:Raghu_Kalluri
Abca1	Myeloid cells 1:Raghu_Kalluri
Cyth4	Myeloid cells 1:Raghu_Kalluri
Ntpcr	Myeloid cells 1:Raghu_Kalluri
Fcgr1	Myeloid cells 1:Raghu_Kalluri
Dhrs3	Myeloid cells 1:Raghu_Kalluri
Gas6	Myeloid cells 1:Raghu_Kalluri
Gns	Myeloid cells 1:Raghu_Kalluri
Comt	Myeloid cells 1:Raghu_Kalluri
Furin	Myeloid cells 1:Raghu_Kalluri
Ifngr1	Myeloid cells 1:Raghu_Kalluri
Tm6sf1	Myeloid cells 1:Raghu_Kalluri
Tlr2	Myeloid cells 1:Raghu_Kalluri
Lilr4b	Myeloid cells 1:Raghu_Kalluri
Cd33	Myeloid cells 1:Raghu_Kalluri
Fam46a	Myeloid cells 1:Raghu_Kalluri
Ncf2	Myeloid cells 1:Raghu_Kalluri
Rab3il1	Myeloid cells 1:Raghu_Kalluri
Tmem37	Myeloid cells 1:Raghu_Kalluri
Prkcd	Myeloid cells 1:Raghu_Kalluri
Prcp	Myeloid cells 1:Raghu_Kalluri
Bcl2a1a	Myeloid cells 1:Raghu_Kalluri
Nfe2l2	Myeloid cells 1:Raghu_Kalluri
Creg1	Myeloid cells 1:Raghu_Kalluri
Litaf	Myeloid cells 1:Raghu_Kalluri
Csf2ra	Myeloid cells 1:Raghu_Kalluri
Rbpj	Myeloid cells 1:Raghu_Kalluri
Apobec1	Myeloid cells 1:Raghu_Kalluri
Nfil3	Myeloid cells 1:Raghu_Kalluri
Cebpa	Myeloid cells 1:Raghu_Kalluri
Arrb2	Myeloid cells 1:Raghu_Kalluri
Tmem106a	Myeloid cells 1:Raghu_Kalluri
Nrros	Myeloid cells 1:Raghu_Kalluri
Gusb	Myeloid cells 1:Raghu_Kalluri
Tbxas1	Myeloid cells 1:Raghu_Kalluri
Lyn	Myeloid cells 1:Raghu_Kalluri
Hacd4	Myeloid cells 1:Raghu_Kalluri
Sirpb1c	Myeloid cells 1:Raghu_Kalluri
Itgb5	Myeloid cells 1:Raghu_Kalluri
Ifi207	Myeloid cells 1:Raghu_Kalluri
Hk2	Myeloid cells 1:Raghu_Kalluri
Fam213b	Myeloid cells 1:Raghu_Kalluri
P2rx4	Myeloid cells 1:Raghu_Kalluri
Abhd12	Myeloid cells 1:Raghu_Kalluri
Adam15	Myeloid cells 1:Raghu_Kalluri
Qk	Myeloid cells 1:Raghu_Kalluri
Plxnd1	Myeloid cells 1:Raghu_Kalluri
Frmd4b	Myeloid cells 1:Raghu_Kalluri
Tpp1	Myeloid cells 1:Raghu_Kalluri
Ncf1	Myeloid cells 1:Raghu_Kalluri
Slc6a6	Myeloid cells 1:Raghu_Kalluri
Rassf4	Myeloid cells 1:Raghu_Kalluri
Cd38	Myeloid cells 1:Raghu_Kalluri
Pla2g15	Myeloid cells 1:Raghu_Kalluri
Naaa	Myeloid cells 1:Raghu_Kalluri
Dusp3	Myeloid cells 1:Raghu_Kalluri
Pilra	Myeloid cells 1:Raghu_Kalluri
Hif1a	Myeloid cells 1:Raghu_Kalluri
Tmsb4x	Myeloid cells 1:Raghu_Kalluri
Atp6ap1	Myeloid cells 1:Raghu_Kalluri
Plekho1	Myeloid cells 1:Raghu_Kalluri
Rgs2	Myeloid cells 1:Raghu_Kalluri
Nfkbiz	Myeloid cells 1:Raghu_Kalluri
Il4ra	Myeloid cells 1:Raghu_Kalluri
Ptpn1	Myeloid cells 1:Raghu_Kalluri
H2-aa	Myeloid cells 1:Raghu_Kalluri
Basp1	Myeloid cells 1:Raghu_Kalluri
Snx5	Myeloid cells 1:Raghu_Kalluri
Sh3bgrl	Myeloid cells 1:Raghu_Kalluri
Tpd52	Myeloid cells 1:Raghu_Kalluri
Jaml	Myeloid cells 1:Raghu_Kalluri
H2-eb1	Myeloid cells 1:Raghu_Kalluri
Bri3	Myeloid cells 1:Raghu_Kalluri
Dbi	Myeloid cells 1:Raghu_Kalluri
Atp2b1	Myeloid cells 1:Raghu_Kalluri
Ap2s1	Myeloid cells 1:Raghu_Kalluri
Pim1	Myeloid cells 1:Raghu_Kalluri
Akr1a1	Myeloid cells 1:Raghu_Kalluri
Anxa5	Myeloid cells 1:Raghu_Kalluri
H2-ab1	Myeloid cells 1:Raghu_Kalluri
Atp1a1	Myeloid cells 1:Raghu_Kalluri
Fam174a	Myeloid cells 1:Raghu_Kalluri
Itm2c	Myeloid cells 1:Raghu_Kalluri
Smpdl3a	Myeloid cells 1:Raghu_Kalluri
Ncf4	Myeloid cells 1:Raghu_Kalluri
Card19	Myeloid cells 1:Raghu_Kalluri
Gdpd3	Myeloid cells 1:Raghu_Kalluri
Nr4a1	Myeloid cells 1:Raghu_Kalluri
Marcksl1	Myeloid cells 1:Raghu_Kalluri
Gng5	Myeloid cells 1:Raghu_Kalluri
Blvrb	Myeloid cells 1:Raghu_Kalluri
Ahnak	Myeloid cells 1:Raghu_Kalluri
Atp6v1g1	Myeloid cells 1:Raghu_Kalluri
Lamtor1	Myeloid cells 1:Raghu_Kalluri
Tmem14c	Myeloid cells 1:Raghu_Kalluri
Gnai2	Myeloid cells 1:Raghu_Kalluri
Hsp90b1	Myeloid cells 1:Raghu_Kalluri
Canx	Myeloid cells 1:Raghu_Kalluri
Nfkbia	Myeloid cells 1:Raghu_Kalluri
Retnla	Myeloid cells 1:Raghu_Kalluri
Tnfaip3	Myeloid cells 1:Raghu_Kalluri
Cd74	Myeloid cells 1:Raghu_Kalluri
Jun	Myeloid cells 1:Raghu_Kalluri
Gngt2	Myeloid cells 1:Raghu_Kalluri
Sh3glb1	Myeloid cells 1:Raghu_Kalluri
Cd44	Myeloid cells 1:Raghu_Kalluri
Plaur	Myeloid cells 1:Raghu_Kalluri
Lamtor4	Myeloid cells 1:Raghu_Kalluri
Srgn	Myeloid cells 1:Raghu_Kalluri
Junb	Myeloid cells 1:Raghu_Kalluri
Arpc1b	Myeloid cells 1:Raghu_Kalluri
Fabp5	Myeloid cells 1:Raghu_Kalluri
Cd81	Myeloid cells 1:Raghu_Kalluri
Rac1	Myeloid cells 1:Raghu_Kalluri
Iqgap1	Myeloid cells 1:Raghu_Kalluri
Rap1b	Myeloid cells 1:Raghu_Kalluri
Capza2	Myeloid cells 1:Raghu_Kalluri
Pitpna	Myeloid cells 1:Raghu_Kalluri
Fxyd5	Myeloid cells 1:Raghu_Kalluri
Crip1	Myeloid cells 1:Raghu_Kalluri
Rps27l	Myeloid cells 1:Raghu_Kalluri
Atpif1	Myeloid cells 1:Raghu_Kalluri
Cotl1	Myeloid cells 1:Raghu_Kalluri
Calr	Myeloid cells 1:Raghu_Kalluri
Serf2	Myeloid cells 1:Raghu_Kalluri
Gdi2	Myeloid cells 1:Raghu_Kalluri
Snx3	Myeloid cells 1:Raghu_Kalluri
Uqcr11	Myeloid cells 1:Raghu_Kalluri
Egr1	Myeloid cells 1:Raghu_Kalluri
Cops9	Myeloid cells 1:Raghu_Kalluri
Tspo	Myeloid cells 1:Raghu_Kalluri
Emp3	Myeloid cells 1:Raghu_Kalluri
Zfp36l1	Myeloid cells 1:Raghu_Kalluri
Cox5a	Myeloid cells 1:Raghu_Kalluri
Acp5	Myeloid cells 1:Raghu_Kalluri
Gpx4	Myeloid cells 1:Raghu_Kalluri
Mt2	Myeloid cells 1:Raghu_Kalluri
Txn1	Myeloid cells 1:Raghu_Kalluri
Cd8b1	T cells 2:Raghu_Kalluri
Dapl1	T cells 2:Raghu_Kalluri
Cd3d	T cells 2:Raghu_Kalluri
Trbc2	T cells 2:Raghu_Kalluri
Nkg7	T cells 2:Raghu_Kalluri
Ms4a4b	T cells 2:Raghu_Kalluri
Tmsb10	T cells 2:Raghu_Kalluri
Cd8a	T cells 2:Raghu_Kalluri
Cd3g	T cells 2:Raghu_Kalluri
Rps15a	T cells 2:Raghu_Kalluri
Cd3e	T cells 2:Raghu_Kalluri
Ly6c2	T cells 2:Raghu_Kalluri
Lef1	T cells 2:Raghu_Kalluri
Rps28	T cells 2:Raghu_Kalluri
Rps27	T cells 2:Raghu_Kalluri
Trac	T cells 2:Raghu_Kalluri
Rpl22l1	T cells 2:Raghu_Kalluri
Hcst	T cells 2:Raghu_Kalluri
Rpl13a	T cells 2:Raghu_Kalluri
Rps7	T cells 2:Raghu_Kalluri
Rpl12	T cells 2:Raghu_Kalluri
Rps6	T cells 2:Raghu_Kalluri
Rplp1	T cells 2:Raghu_Kalluri
Rps24	T cells 2:Raghu_Kalluri
Lat	T cells 2:Raghu_Kalluri
Rps16	T cells 2:Raghu_Kalluri
Saraf	T cells 2:Raghu_Kalluri
Rpl36a	T cells 2:Raghu_Kalluri
Rps23	T cells 2:Raghu_Kalluri
Rps29	T cells 2:Raghu_Kalluri
Rpl39	T cells 2:Raghu_Kalluri
Rplp2	T cells 2:Raghu_Kalluri
Rpl35	T cells 2:Raghu_Kalluri
Rps18	T cells 2:Raghu_Kalluri
Rps4x	T cells 2:Raghu_Kalluri
Rplp0	T cells 2:Raghu_Kalluri
Lck	T cells 2:Raghu_Kalluri
Klk8	T cells 2:Raghu_Kalluri
Rps5	T cells 2:Raghu_Kalluri
Rps3	T cells 2:Raghu_Kalluri
Ms4a6b	T cells 2:Raghu_Kalluri
Rps13	T cells 2:Raghu_Kalluri
Rpl27	T cells 2:Raghu_Kalluri
Rpl38	T cells 2:Raghu_Kalluri
Rpl17	T cells 2:Raghu_Kalluri
Rps20	T cells 2:Raghu_Kalluri
Rpl8	T cells 2:Raghu_Kalluri
Rps21	T cells 2:Raghu_Kalluri
Rpl9	T cells 2:Raghu_Kalluri
Rpl18	T cells 2:Raghu_Kalluri
Rpl3	T cells 2:Raghu_Kalluri
Ctsw	T cells 2:Raghu_Kalluri
Rpl30	T cells 2:Raghu_Kalluri
Rps19	T cells 2:Raghu_Kalluri
Rpl37a	T cells 2:Raghu_Kalluri
Rpl35a	T cells 2:Raghu_Kalluri
Rpl37	T cells 2:Raghu_Kalluri
Rpl19	T cells 2:Raghu_Kalluri
Thy1	T cells 2:Raghu_Kalluri
Rpl23a	T cells 2:Raghu_Kalluri
Rps3a1	T cells 2:Raghu_Kalluri
Rps10	T cells 2:Raghu_Kalluri
Rpl36	T cells 2:Raghu_Kalluri
Rpl11	T cells 2:Raghu_Kalluri
Aw112010	T cells 2:Raghu_Kalluri
Rps15	T cells 2:Raghu_Kalluri
Rpl23	T cells 2:Raghu_Kalluri
Rpl18a	T cells 2:Raghu_Kalluri
Rpl27a	T cells 2:Raghu_Kalluri
Fam189b	T cells 2:Raghu_Kalluri
Rpl13	T cells 2:Raghu_Kalluri
Rpl34	T cells 2:Raghu_Kalluri
Tcf7	T cells 2:Raghu_Kalluri
Txk	T cells 2:Raghu_Kalluri
Skap1	T cells 2:Raghu_Kalluri
Klrd1	T cells 2:Raghu_Kalluri
Rpl32	T cells 2:Raghu_Kalluri
Rpl6	T cells 2:Raghu_Kalluri
Rpl10a	T cells 2:Raghu_Kalluri
Rps17	T cells 2:Raghu_Kalluri
Uba52	T cells 2:Raghu_Kalluri
Rpl31	T cells 2:Raghu_Kalluri
Ifi206	T cells 2:Raghu_Kalluri
Rpl14	T cells 2:Raghu_Kalluri
Arl4c	T cells 2:Raghu_Kalluri
Gm11808	T cells 2:Raghu_Kalluri
Trbc1	T cells 2:Raghu_Kalluri
Rpl4	T cells 2:Raghu_Kalluri
Limd2	T cells 2:Raghu_Kalluri
Rps27a	T cells 2:Raghu_Kalluri
Rpsa	T cells 2:Raghu_Kalluri
Rpl21	T cells 2:Raghu_Kalluri
Rpl15	T cells 2:Raghu_Kalluri
Shisa5	T cells 2:Raghu_Kalluri
Rps2	T cells 2:Raghu_Kalluri
Rps8	T cells 2:Raghu_Kalluri
Rps25	T cells 2:Raghu_Kalluri
Rps14	T cells 2:Raghu_Kalluri
Rps27rt	T cells 2:Raghu_Kalluri
Gimap4	T cells 2:Raghu_Kalluri
Ccnd2	T cells 2:Raghu_Kalluri
Rps11	T cells 2:Raghu_Kalluri
Bcl2	T cells 2:Raghu_Kalluri
Rpl7	T cells 2:Raghu_Kalluri
Ltb	T cells 2:Raghu_Kalluri
Rps26	T cells 2:Raghu_Kalluri
B2m	T cells 2:Raghu_Kalluri
Eef1a1	T cells 2:Raghu_Kalluri
Ptpn18	T cells 2:Raghu_Kalluri
Selplg	T cells 2:Raghu_Kalluri
Gm10260	T cells 2:Raghu_Kalluri
Snrpg	T cells 2:Raghu_Kalluri
Eef1b2	T cells 2:Raghu_Kalluri
Ptprcap	T cells 2:Raghu_Kalluri
Rac2	T cells 2:Raghu_Kalluri
Cd52	T cells 2:Raghu_Kalluri
Npm1	T cells 2:Raghu_Kalluri
Spp1	Cancer cells 1:Raghu_Kalluri
Mgp	Cancer cells 1:Raghu_Kalluri
S100a6	Cancer cells 1:Raghu_Kalluri
Mt2	Cancer cells 1:Raghu_Kalluri
Gapdh	Cancer cells 1:Raghu_Kalluri
Lgals1	Cancer cells 1:Raghu_Kalluri
Mt1	Cancer cells 1:Raghu_Kalluri
Cst6	Cancer cells 1:Raghu_Kalluri
Tm4sf1	Cancer cells 1:Raghu_Kalluri
Lgals3	Cancer cells 1:Raghu_Kalluri
Krt18	Cancer cells 1:Raghu_Kalluri
Tpi1	Cancer cells 1:Raghu_Kalluri
Vim	Cancer cells 1:Raghu_Kalluri
Cd63	Cancer cells 1:Raghu_Kalluri
Hmga2	Cancer cells 1:Raghu_Kalluri
Mif	Cancer cells 1:Raghu_Kalluri
Krt8	Cancer cells 1:Raghu_Kalluri
Col6a1	Cancer cells 1:Raghu_Kalluri
Tsc22d1	Cancer cells 1:Raghu_Kalluri
Rpl26	Cancer cells 1:Raghu_Kalluri
Oaf	Cancer cells 1:Raghu_Kalluri
Prkg2	Cancer cells 1:Raghu_Kalluri
Cd9	Cancer cells 1:Raghu_Kalluri
Pkm	Cancer cells 1:Raghu_Kalluri
Meg3	Cancer cells 1:Raghu_Kalluri
Rpl32	Cancer cells 1:Raghu_Kalluri
Slc25a4	Cancer cells 1:Raghu_Kalluri
S100a4	Cancer cells 1:Raghu_Kalluri
Col6a2	Cancer cells 1:Raghu_Kalluri
Dap	Cancer cells 1:Raghu_Kalluri
Emp1	Cancer cells 1:Raghu_Kalluri
Phlda1	Cancer cells 1:Raghu_Kalluri
Anxa1	Cancer cells 1:Raghu_Kalluri
Ctsb	Cancer cells 1:Raghu_Kalluri
Lmna	Cancer cells 1:Raghu_Kalluri
Aprt	Cancer cells 1:Raghu_Kalluri
Esd	Cancer cells 1:Raghu_Kalluri
Tpt1	Cancer cells 1:Raghu_Kalluri
Eif4ebp1	Cancer cells 1:Raghu_Kalluri
Pcolce	Cancer cells 1:Raghu_Kalluri
Anxa2	Cancer cells 1:Raghu_Kalluri
Ldha	Cancer cells 1:Raghu_Kalluri
Hsp90ab1	Cancer cells 1:Raghu_Kalluri
Ggct	Cancer cells 1:Raghu_Kalluri
Col3a1	Cancer cells 1:Raghu_Kalluri
Rpl13	Cancer cells 1:Raghu_Kalluri
Ptms	Cancer cells 1:Raghu_Kalluri
Nupr1	Cancer cells 1:Raghu_Kalluri
Mpp6	Cancer cells 1:Raghu_Kalluri
Tomm20	Cancer cells 1:Raghu_Kalluri
H1f0	Cancer cells 1:Raghu_Kalluri
Tnfrsf12a	Cancer cells 1:Raghu_Kalluri
Ppp1r14b	Cancer cells 1:Raghu_Kalluri
S100a11	Cancer cells 1:Raghu_Kalluri
Pla2g7	Cancer cells 1:Raghu_Kalluri
Grem1	Cancer cells 1:Raghu_Kalluri
Rhoc	Cancer cells 1:Raghu_Kalluri
Pgam1	Cancer cells 1:Raghu_Kalluri
Rpl29	Cancer cells 1:Raghu_Kalluri
Rpl5	Cancer cells 1:Raghu_Kalluri
Bsg	Cancer cells 1:Raghu_Kalluri
Rpl15	Cancer cells 1:Raghu_Kalluri
Capg	Cancer cells 1:Raghu_Kalluri
Timp1	Cancer cells 1:Raghu_Kalluri
Mlf2	Cancer cells 1:Raghu_Kalluri
Tpm4	Cancer cells 1:Raghu_Kalluri
Rack1	Cancer cells 1:Raghu_Kalluri
Cpe	Cancer cells 1:Raghu_Kalluri
Timp2	Cancer cells 1:Raghu_Kalluri
Cyb5r3	Cancer cells 1:Raghu_Kalluri
Csrp2	Cancer cells 1:Raghu_Kalluri
S100a16	Cancer cells 1:Raghu_Kalluri
Mfge8	Cancer cells 1:Raghu_Kalluri
Sdc1	Cancer cells 1:Raghu_Kalluri
Timp3	Cancer cells 1:Raghu_Kalluri
Tpm1	Cancer cells 1:Raghu_Kalluri
Ank	Cancer cells 1:Raghu_Kalluri
Thy1	Cancer cells 1:Raghu_Kalluri
Mtap	Cancer cells 1:Raghu_Kalluri
Rpl18a	Cancer cells 1:Raghu_Kalluri
Bmp2	Cancer cells 1:Raghu_Kalluri
Eef1g	Cancer cells 1:Raghu_Kalluri
Neat1	Cancer cells 1:Raghu_Kalluri
Ybx3	Cancer cells 1:Raghu_Kalluri
Selenom	Cancer cells 1:Raghu_Kalluri
S100a10	Cancer cells 1:Raghu_Kalluri
Ctsl	Cancer cells 1:Raghu_Kalluri
Map1lc3b	Cancer cells 1:Raghu_Kalluri
Neto2	Cancer cells 1:Raghu_Kalluri
Gsn	Cancer cells 1:Raghu_Kalluri
Phb2	Cancer cells 1:Raghu_Kalluri
Cstb	Cancer cells 1:Raghu_Kalluri
Nedd4	Cancer cells 1:Raghu_Kalluri
Use1	Cancer cells 1:Raghu_Kalluri
Cavin3	Cancer cells 1:Raghu_Kalluri
Rplp0	Cancer cells 1:Raghu_Kalluri
Rps8	Cancer cells 1:Raghu_Kalluri
Pebp1	Cancer cells 1:Raghu_Kalluri
Hspb1	Cancer cells 1:Raghu_Kalluri
Rpl12	Cancer cells 1:Raghu_Kalluri
Eif5a	Cancer cells 1:Raghu_Kalluri
Prrx1	Cancer cells 1:Raghu_Kalluri
Fth1	Cancer cells 1:Raghu_Kalluri
Fam162a	Cancer cells 1:Raghu_Kalluri
Rps12	Cancer cells 1:Raghu_Kalluri
Fermt2	Cancer cells 1:Raghu_Kalluri
Aldoa	Cancer cells 1:Raghu_Kalluri
Rpsa	Cancer cells 1:Raghu_Kalluri
Ier3	Cancer cells 1:Raghu_Kalluri
Rpl7a	Cancer cells 1:Raghu_Kalluri
Sfr1	Cancer cells 1:Raghu_Kalluri
Eef2	Cancer cells 1:Raghu_Kalluri
Cald1	Cancer cells 1:Raghu_Kalluri
Ccnd1	Cancer cells 1:Raghu_Kalluri
Ankrd37	Cancer cells 1:Raghu_Kalluri
Gnas	Cancer cells 1:Raghu_Kalluri
Anxa5	Cancer cells 1:Raghu_Kalluri
Igfbp4	Cancer cells 1:Raghu_Kalluri
Rpl23a	Cancer cells 1:Raghu_Kalluri
Rps18	Cancer cells 1:Raghu_Kalluri
Fkbp1a	Cancer cells 1:Raghu_Kalluri
Krt19	Cancer cells 1:Raghu_Kalluri
Tubb6	Cancer cells 1:Raghu_Kalluri
Prdx2	Cancer cells 1:Raghu_Kalluri
Eva1b	Cancer cells 1:Raghu_Kalluri
Gabarapl1	Cancer cells 1:Raghu_Kalluri
Ubc	Cancer cells 1:Raghu_Kalluri
Hdgf	Cancer cells 1:Raghu_Kalluri
Aes	Cancer cells 1:Raghu_Kalluri
Uqcc2	Cancer cells 1:Raghu_Kalluri
Eef1a1	Cancer cells 1:Raghu_Kalluri
Serpinh1	Cancer cells 1:Raghu_Kalluri
Cnbp	Cancer cells 1:Raghu_Kalluri
Eef1b2	Cancer cells 1:Raghu_Kalluri
